gene,Fish_kME
isogroup236671,0.303485908245165
isogroup236677,0
isogroup236707,0.586000029385562
isogroup236713,0.366871058834179
isogroup236727,0
isogroup236730,0.0758735628893285
isogroup236734,0
isogroup236740,0
isogroup236767,0
isogroup236772,0
isogroup236789,0
isogroup236790,0.7961315605473
isogroup236792,0
isogroup236794,0
isogroup236795,0
isogroup236798,0
isogroup23681,0
isogroup236818,0
isogroup236822,0
isogroup236843,0
isogroup236870,0
isogroup236916,0
isogroup237044,0.226242848725136
isogroup237058,0.322055184109687
isogroup237078,0.741410015172913
isogroup237079,0.391195521702551
isogroup237091,0
isogroup237110,0.263627958439047
isogroup237112,0
isogroup237129,0.586624230851675
isogroup237156,0
isogroup237161,0.292447160620249
isogroup237197,0
isogroup237230,0.389794628761661
isogroup237237,0.65139869214685
isogroup237244,0
isogroup237274,0.21384933442769
isogroup237278,0.126700379506286
isogroup237314,0.201117693697543
isogroup237367,0.393711713056351
isogroup237374,0.202177510266174
isogroup237404,0
isogroup237421,0
isogroup237429,0
isogroup237440,0
isogroup237479,0
isogroup237513,0
isogroup237518,0.576325575819401
isogroup237534,0.356050467447336
isogroup237535,0
isogroup237540,0.378598634325991
isogroup237545,0.275293922775612
isogroup237559,0
isogroup237582,0.163794030467421
isogroup237590,0
isogroup237606,0
isogroup237617,0
isogroup237651,0.0361326040731664
isogroup237661,0
isogroup237689,0.200724674579825
isogroup237696,0.160969359129087
isogroup237724,0.187772249909906
isogroup237742,0
isogroup237756,0
isogroup237761,0
isogroup237765,0
isogroup237766,0
isogroup237767,0
isogroup237769,0
isogroup237772,0
isogroup237775,0.552195061637645
isogroup237792,0.109391358166481
isogroup237821,0
isogroup237827,0
isogroup237833,0
isogroup237835,0
isogroup237849,0
isogroup237854,0.510046034358787
isogroup237883,0
isogroup237930,0.287750901503952
isogroup237938,0
isogroup237981,0.0277956157617725
isogroup237994,0.568327434803897
isogroup237995,0
isogroup238007,0
isogroup238014,0
isogroup238020,0.62352770010926
isogroup238029,0
isogroup238043,0
isogroup238073,0.231307872829019
isogroup238077,0.389239625054494
isogroup238080,0
isogroup238102,0.0814388674366574
isogroup238115,0.290469687199999
isogroup238124,0
isogroup238147,0.429394446145066
isogroup238160,0
isogroup238166,0.19559020815918
isogroup238171,0.466454276953473
isogroup238177,0.342708053430007
isogroup238180,0.68077075572497
isogroup238204,0
isogroup238219,0.448466785239455
isogroup238224,0.249283337986548
isogroup238232,0
isogroup238238,0
isogroup238243,0.751495037361545
isogroup238246,0.446033061217751
isogroup238257,0.386151462962392
isogroup238265,0
isogroup238280,0
isogroup238301,0
isogroup238302,0.0892337444254127
isogroup238308,0.206577401295064
isogroup238318,0.153819571519384
isogroup238329,0
isogroup238371,0.520449668940671
isogroup238400,0
isogroup238412,0
isogroup238431,0.223905415071785
isogroup238436,0
isogroup238481,0
isogroup238485,0
isogroup238494,0
isogroup238506,0
isogroup238509,0
isogroup238524,0.388702947997116
isogroup238542,0.128968886767694
isogroup238566,0
isogroup238580,0.100454207820566
isogroup238617,0
isogroup238637,0
isogroup238645,0.0671250702400976
isogroup238649,0.437349486158492
isogroup238662,0.386005859926128
isogroup238668,0
isogroup238680,0
isogroup238687,0.295824496236506
isogroup238688,0.432038172578865
isogroup238719,0
isogroup238733,0
isogroup238741,0
isogroup238759,0.145934243328077
isogroup238769,0
isogroup238780,0
isogroup238815,0
isogroup238827,0
isogroup238844,0.35075628317961
isogroup238853,0.354342381880328
isogroup238871,0.193468113197411
isogroup238879,0.162297863251362
isogroup238894,0
isogroup238897,0.65529197031505
isogroup238907,0
isogroup238935,0.476830081741263
isogroup238937,0.613032154691881
isogroup238942,0
isogroup238952,0
isogroup238957,0.496135421307138
isogroup238977,0
isogroup238988,0
isogroup239011,0.473272129800349
isogroup239018,0
isogroup239026,0
isogroup239030,0
isogroup239051,0
isogroup239056,0.426342598705885
isogroup239083,0.391037328109046
isogroup239108,0
isogroup239121,0
isogroup239148,0.48060207377176
isogroup239157,0.0508331847655965
isogroup239160,0.439018423449356
isogroup239176,0
isogroup239179,0.0532084730729397
isogroup239194,0
isogroup239214,0
isogroup239227,0.355413831222812
isogroup239235,0
isogroup239236,0
